ID X Y aqd ZMAX Lon Lat
64 1202.753 793.646333333333 5 1035.03333333333 -95.9884871257516 23.0073024584074
65 1212.517 876.4088 5 1037.2 -95.9883935669969 23.0080640158235
66 1289.37866666667 815.690033333333 5 1039.71666666667 -95.9876579086507 23.007505201537
67 1167.89133333333 894.598633333333 5 1035.31666666667 -95.9888207114991 23.0082314450009
68 1151.03666666667 810.4429 5 1032.78333333333 -95.9889821411183 23.0074570745902
69 1565.64266666667 740.2349 5 1052.05 -95.9850135895671 23.0068105073562
70 1390.16266666667 861.393133333333 5 1045.73333333333 -95.9866931305492 23.0079256297055
71 1092.88466666667 757.234233333333 5 1028.8 -95.9895388349894 23.00696751569
72 1151.573 726.4668 5 1031.11666666667 -95.9889771005084 23.0066843362398
73 1345.449 888.357533333333 5 1044.05 -95.9871211022576 23.0081738085945
74 1460 976.641166666667 5 1051.53333333333 -95.9860244736966 23.0089860302931
75 1553.66033333333 977.211833333333 5 1056.2 -95.9851279300806 23.0089911506528
76 1426.02066666667 898.369533333333 5 1048.3 -95.9863498409442 23.0082658339149
77 1456.64866666667 748.630666666667 5 1046.8 -95.9860568738163 23.0068879168915
78 1423.97366666667 949.2442 5 1049.25 -95.986369365395 23.0087339765854
79 1367.92033333333 775.7477 5 1042.95 -95.9869061508349 23.0071375607034
80 1570.41133333333 886.175466666667 5 1055.23333333333 -95.9849677226819 23.0081534255773
81 1497.90566666667 821.990533333333 5 1050.26666666667 -95.9856618534613 23.0075629085126
82 1396.71033333333 736.7996 5 1043.65 -95.9866306229706 23.006779128028
83 1478.798 875.3968 5 1050.41666666667 -95.9858446783665 23.0080543714452
84 1596.327 936.545166666667 5 1057.56666666667 -95.9847195754487 23.0086168810907
85 1316.66733333333 775.005433333333 5 1040.33333333333 -95.9873967498236 23.007130794222
86 1599.86833333333 695 5 1052.9 -95.9846860495417 23.0063942104241
87 1186.497 731.4549 5 1032.96666666667 -95.9886428009815 23.0067301983457
88 1221.748 679.306033333333 5 1033.65 -95.988305438362 23.0062502904948
89 1594.08433333333 827.6303 5 1055.23333333333 -95.9847412101872 23.0076146670395
90 1455.097 797.039333333333 5 1047.68333333333 -95.9860716585471 23.0073333695341
91 1192.239 609.451266666667 5 1030.83333333333 -95.988587978555 23.0056075257887
92 1317.30066666667 699.279266666667 5 1038.91666666667 -95.9873907836795 23.0064339698035
93 1517.078 903.4833 5 1052.9 -95.9854782142139 23.0083127657622
94 1559.85866666667 791.531866666667 5 1052.75 -95.9850688771593 23.0072825441726
95 754.812066666667 737.320933333333 5 1017.01666666667 -95.9927749029689 23.0067845652911
96 781.911966666667 585.143866666667 5 1012.86666666667 -95.9925156161561 23.0053842261589
97 652.448166666667 760.836366666667 5 1022.53333333333 -95.9937547202969 23.0070010183267
98 655.850066666667 510.255033333333 5 1017.36666666667 -95.9937223155162 23.0046951871013
99 395.763733333333 955.526766666667 5 1039.26666666667 -95.9962116474391 23.0087926547394
100 690.940566666667 585.717466666667 5 1017.11666666667 -95.9933863849949 23.0053895664808
101 722.041366666667 766.6322 5 1019.28333333333 -95.9930885652633 23.0070543065546
102 747.439666666667 691.326033333333 5 1016.5 -95.9928455050774 23.0063613302102
103 618.175766666667 613.2931 5 1021.35 -95.9940828660523 23.0056433596842
104 843.0268 535.601433333333 5 1012.11666666667 -95.9919306712976 23.0049282935058
105 761.286366666667 617.366533333333 5 1014.5 -95.9927130187041 23.0056807516281
106 696.988666666667 511.5953 5 1015.31666666667 -95.9933285429852 23.0047074943883
107 611.874566666667 381.993933333333 5 1017.08333333333 -95.9941433171276 23.0035149570479
108 943.8113 453.649866666667 5 1015.23333333333 -95.9909660514412 23.0041740947424
109 886.095833333333 442.705733333333 5 1012.11666666667 -95.9915185001965 23.0040734360125
110 878.979766666667 512.312566666667 5 1013.15 -95.9915865545186 23.0047139617329
111 739.780933333333 403.041633333333 5 1011.03333333333 -95.9929190201065 23.0037085577682
112 1182.22366666667 523.859766666667 5 1028.55 -95.9886839421215 23.0048199289022
113 1038.13703333333 696.109566666667 5 1024.85 -95.990062944167 23.0064051072657
114 1066.48433333333 620.002133333333 5 1024.76666666667 -95.9897916818453 23.0057047457106
115 1140.08033333333 693.372366666667 5 1029.86666666667 -95.9890871451159 23.0063798169189
116 1130.137 765.819133333333 5 1030.8 -95.9891822438159 23.0070464745288
117 1166.185 671.753766666667 5 1030.76666666667 -95.9888372954196 23.0061808567296
118 1216.77733333333 754.010666666667 5 1034.9 -95.9883529299036 23.0069377202033
119 1126.615 605.337233333333 5 1027.43333333333 -95.9892161309776 23.0055697392699
120 1161.306 634.319366666667 5 1029.75 -95.9888840390435 23.0058363938773
121 1194.24433333333 695.3185 5 1032.65 -95.9885686847902 23.0063976664512
122 1292.296 739.639566666667 5 1038.46666666667 -95.9876300783321 23.0068053911953
123 1022.19383333333 505.9892 5 1020.26666666667 -95.9902157399647 23.0046556481976
124 1224.62166666667 630.8732 5 1032.85 -95.9882779888323 23.0058046125202
125 1250.344 699.939566666667 5 1035.5 -95.9880316928188 23.0064401254891
126 1288.71066666667 673.244033333333 5 1036.88333333333 -95.9876644798156 23.0061944306346
127 1136.875 543.126666666667 5 1026.7 -95.9891179912622 23.0049972707103
128 1577.961 604.475366666667 5 1050.01666666667 -95.984895884398 23.0055612427406
129 1258.69433333333 602.2503 5 1033.95 -95.9879518818806 23.0055411875287
130 1569.812 229.991566666667 5 1042.06666666667 -95.9849744527124 23.0021152593717
131 1531.60533333333 202.1249 5 1039.58333333333 -95.9853401911945 23.0018588838055
132 1433.51533333333 547.392533333333 5 1041.63333333333 -95.9862785855565 23.005036171645
133 805.038233333333 761.823733333333 5 1016.65 -95.9922941166948 23.0070100008918
134 1576.07733333333 650.911 5 1050.86666666667 -95.9849138441441 23.0059885425476
135 809.8716 811.523066666667 5 1017.48333333333 -95.9922478125584 23.0074673241647
136 786.186933333333 876.3297 5 1018.61666666667 -95.9924744758851 23.0080636828465
137 628.358066666667 649.6887 5 1021.46666666667 -95.9939853797612 23.0059782632161
138 1484.50533333333 713.319433333333 5 1047.43333333333 -95.9857902787178 23.0065629488683
139 1514.47 621.6122 5 1047.13333333333 -95.9855035901052 23.005719025603
140 1475.12233333333 620.554433333333 5 1045.1 -95.9858802249505 23.0057093466285
141 1319.067 452.0995 5 1033.95 -95.9873741906581 23.0041594347941
142 1535.20966666667 662.278866666667 5 1049.01666666667 -95.9853050111555 23.0060932075857
143 1537.08966666667 584.142033333333 5 1047.53333333333 -95.9852871316346 23.0053741957907
144 1524.775 710.9361 5 1049.4 -95.9854048199952 23.0065409615265
145 1455.59233333333 663.604433333333 5 1045.01666666667 -95.9860671044236 23.0061055156808
146 1579.02966666667 379.745166666667 5 1045.6 -95.984885997316 23.0034932819579
147 1601.752 567.231033333333 5 1050.41666666667 -95.9846682163804 23.0052184877627
148 1401.48733333333 657.8131 5 1042.21666666667 -95.9865850040291 23.0060522959823
149 1398.93033333333 569.266466666667 5 1040.31666666667 -95.9866095989824 23.0052374997353
150 1436.67033333333 477.101566666667 5 1040.4 -95.9862484836825 23.0043893529439
151 1564.06033333333 279.070066666667 5 1042.81666666667 -95.9850294311242 23.0025668899739
152 1540.45866666667 454.128466666667 5 1045.15 -95.9852550769919 23.0041778119221
153 1508.05133333333 525.4813 5 1044.95 -95.9855651689359 23.0048344439631
154 1599.826 416 5 1047.33333333333 -95.9846868850804 23.0038268680666
155 1579.26933333333 451.6248 5 1047.03333333333 -95.9848835938599 23.0041547171312
156 1581.19533333333 519.5225 5 1048.45 -95.9848650551241 23.0047795066434
157 1599.44333333333 483.6248 5 1048.66666666667 -95.9846904435894 23.0044491505087
158 1401.34 456.185866666667 5 1038.13333333333 -95.9865866867021 23.0041969337227
159 1456.12166666667 20.00694 5 1032.15 -95.9860629411233 23.0001831236277
160 1532.666 366.033933333333 5 1043 -95.9853297968063 23.0033671780252
161 1517.69666666667 308.0255 5 1041.08333333333 -95.9854731634902 23.002833404846
162 1599.20366666667 326.411833333333 5 1045.53333333333 -95.9846929800118 23.0030024785041
163 1376.783 616.493533333333 5 1040.16666666667 -95.986821528032 23.0056721085013
164 1352.72566666667 527.4337 5 1037.15 -95.9870519193134 23.0048526157762
165 1117.126 430.075333333333 5 1023.43333333333 -95.9893071476866 23.0039569968352
166 1505.78833333333 20.00694 5 1034.65 -95.9855875637816 23.0001830554578
167 536.478066666667 900.381366666667 5 1031.2 -95.9948647220631 23.0082851554922
168 742.515133333333 974.028533333333 5 1022.46666666667 -95.9928924403416 23.0089627216746
169 1294.18733333333 623.9876 5 1036.13333333333 -95.9876121186998 23.0057411705673
170 554.740633333333 684.376066666667 5 1025.95 -95.9946900245644 23.0062974935786
171 1317.465 546.1267 5 1035.76666666667 -95.9873894052096 23.0050246714604
172 1199.46433333333 471.4622 5 1028.35 -95.9885189777812 23.0043377494388
173 1336.93466666667 57.86731 5 1027 -95.9872036735243 23.0005316730372
174 1080.33633333333 387.4379 5 1020.73333333333 -95.9896593336333 23.0035646850546
175 1585.61233333333 98.3875333333333 5 1040.25 -95.9848234200653 23.0009042071499
176 1564.279 55.7208666666667 5 1038.3 -95.9850276749417 23.0005116156025
177 850.030333333333 847.352533333333 5 1018.68333333333 -95.9918633790162 23.0077969909487
178 836.109133333333 890.840733333333 5 1018.88333333333 -95.991996599824 23.0081971735406
179 862.648566666667 939.557033333333 5 1020.93333333333 -95.991742518659 23.0086454318275
180 700.8928 877.579 5 1022.45 -95.9932909259735 23.00807523749
181 683.2293 735.876133333333 5 1020.56666666667 -95.9934600975682 23.0067713181083
182 601.546833333333 683.8138 5 1023.5 -95.994241996106 23.0062922945738
183 509.149433333333 747.369333333333 5 1029.55 -95.995126392451 23.006877173415
184 653.7641 585.609533333333 5 1019.03333333333 -95.9937422345367 23.0053885964521
185 1473.39666666667 284.2989 5 1038.36666666667 -95.985897220557 23.0026151334718
186 1604.95533333333 192 5 1043.08333333333 -95.9846381350309 23.0017656072887
187 1423.40866666667 45.3613266666667 5 1031.06666666667 -95.9863760140983 23.0004164810875
188 1570.56766666667 141.0542 5 1040.33333333333 -95.9849673544613 23.0012968512698
189 1329.682 138.403623333333 5 1028.21666666667 -95.9872729884102 23.0012727842125
190 527.4434 592.5575 5 1025.53333333333 -95.9949513602784 23.0054526003276
191 522.4166 647.364766666667 5 1026.88333333333 -95.9949994487412 23.0059569350765
192 805.909466666667 456.912133333333 5 1010.46666666667 -95.9922860140973 23.0042042258576
193 1438.797 315.987766666667 5 1037.25 -95.9862283511409 23.002906781885
194 923.339966666667 360.329433333333 5 1012.36666666667 -95.9911620814883 23.0033153786877
195 1598.66666666667 21.3333333333333 5 1039.35 -95.9846985901582 23.0001951274627
196 1514.06733333333 54.3944733333333 5 1035.76666666667 -95.9855082723361 23.0004994816242
197 1485.83633333333 203.807433333333 5 1037.36666666667 -95.9857782682064 23.001874430568
198 1532.361 155.8542 5 1038.68333333333 -95.9853330266594 23.0014330968706
199 583.4909 770.400866666667 5 1026.15 -95.9944147787173 23.0070890691882
200 464.0876 733.809733333333 5 1031.53333333333 -95.995557732968 23.0067524198428
201 730.275566666667 808.654133333333 5 1019.7 -95.9930097172895 23.0074409814401
202 397.918233333333 912.987266666667 5 1038.31666666667 -95.9961910403299 23.0084012128926
203 199.513966666667 913.839333333333 5 1048.26666666667 -95.9980902088557 23.0084091083984
204 584.594066666667 542.8366 5 1021.7 -95.9944043473767 23.0049950421172
205 546.651433333333 735.950333333333 5 1027.4 -95.9947674271772 23.0067720787314
206 465.3465 839.0685 5 1033.55 -95.9955456354964 23.0077209969784
207 617.9516 739.546033333333 5 1023.76666666667 -95.994084936541 23.0068051274759
208 614.555633333333 844.606133333333 5 1026.11666666667 -95.994117380653 23.007771878802
209 1103.898 512.238666666667 5 1024.43333333333 -95.989433675371 23.004713075032
210 417.260233333333 425.2317 5 1027.58333333333 -95.9960060907267 23.0039129234391
211 576.240933333333 818.912933333333 5 1027.53333333333 -95.9944841490223 23.0075354747782
212 656.302166666667 817.3844 5 1023.5 -95.9937177937566 23.0075213636954
213 510.909066666667 860.3075 5 1031.73333333333 -95.9951094935079 23.0079164144991
214 779.247033333333 949.536066666667 5 1020.46666666667 -95.9925408508666 23.0087373205785
215 620.577233333333 889.438266666667 5 1026.76666666667 -95.9940597141639 23.0081844137662
216 603.602866666667 958.483233333333 5 1028.91666666667 -95.9942221559166 23.0088197633509
217 433.087366666667 706.003366666667 5 1032.46666666667 -95.9958544801827 23.00649656153
218 443.893066666667 473.170866666667 5 1027.21666666667 -95.9957511474764 23.0043540479471
219 754.158166666667 899.074533333333 5 1020.55 -95.9927810445172 23.008273000028
220 650.6674 977.3089 5 1026.95 -95.9937716301181 23.0089929662942
221 1079.20466666667 150.2093 5 1015.91666666667 -95.9896704124295 23.0013817005173
222 288 24.5862833333333 5 1026.08333333333 -95.9972434481766 23.000226207361
223 488.073133333333 48.5148066666667 5 1016.55 -95.9953284648356 23.0004463282403
224 204.373233333333 953.953633333333 5 1048.81666666667 -95.9980436869923 23.0087782322807
225 992 23.1574966666667 5 1009.05 -95.9905052117812 23.0002126419288
226 459.132266666667 600.8277 5 1029.11666666667 -95.9956052245031 23.0055287333716
227 1190.85166666667 114.462826666667 5 1020.88333333333 -95.9886018262738 23.0010526412729
228 515.946966666667 505.2231 5 1024.35 -95.9950614465227 23.0046489594273
229 560.435466666667 981.174333333333 5 1031.55 -95.994635353267 23.0090285859262
230 667.899066666667 905.349433333333 5 1024.65 -95.9936067301373 23.008330797472
231 448.098866666667 979.149166666667 5 1037.15 -95.9957106718353 23.0090100032295
232 590.046166666667 916.6006 5 1028.83333333333 -95.994351948012 23.0084343742116
233 516.284766666667 942.264 5 1033.03333333333 -95.9950579956179 23.0086705621957
234 569.2544 581.031866666667 5 1023.21666666667 -95.9945511555576 23.0053465209561
235 635.5903 548.6786 5 1019.21666666667 -95.9939162149869 23.0050487710573
236 287.9231 767.828 5 1040.91666666667 -95.9972439779086 23.007065513345
237 713.905366666667 550.1268 5 1015.25 -95.9931665926896 23.0050620483392
238 694.862133333333 131.000053333333 5 1007.8 -95.9933491527535 23.0012052515727
239 778.7134 487.0677 5 1012.06666666667 -95.9925463061496 23.0044817364608
240 756.7538 551.0683 5 1013.2 -95.9927564524938 23.0050706827687
241 713.1634 618.881633333333 5 1016.7 -95.9931736474229 23.0056947263458
242 614.457233333333 418.6056 5 1017.65 -95.9941185749163 23.0038518558769
243 771.523 306.912333333333 5 1007.8 -95.9926152652642 23.0028239530356
244 598.341133333333 483.235933333333 5 1019.75 -95.9942727967587 23.004446591777
245 816.380933333333 375.750566666667 5 1008.83333333333 -95.992185847429 23.0034573702338
246 676.081 422.1041 5 1014.63333333333 -95.9935287259449 23.0038840121729
247 721.313433333333 478.1803 5 1013.4 -95.9930957336921 23.0043999947992
248 622.913566666667 185.1489 5 1012.53333333333 -95.994037773284 23.0017035769254
249 726.140066666667 332.382166666667 5 1010.3 -95.9930496361993 23.0030583584023
250 870.5015 394.8629 5 1010.4 -95.9916678056179 23.003633199572
251 777.498633333333 412.525766666667 5 1009.65 -95.9925579895348 23.0037958041532
252 865.0986 108.691283333333 5 1004.41666666667 -95.9917197593121 23.000999841405
253 856.6966 290.4694 5 1007.71666666667 -95.9918000284376 23.0026725804898
254 815.047433333333 322.0657 5 1007.76666666667 -95.9921986534723 23.0029633626153
255 691.650766666667 271.778133333333 5 1010.81666666667 -95.9933797963647 23.0025007013112
256 728.901966666667 202.4286 5 1007.53333333333 -95.9930232915561 23.0018625193261
257 653.948166666667 251.3126 5 1012.33333333333 -95.9937406834259 23.002312400238
258 619.011666666667 266.899233333333 5 1014.41666666667 -95.9940750715953 23.0024558496265
259 769.3402 260.0556 5 1006.95 -95.9926361929763 23.0023927775503
260 851.897066666667 231.822233333333 5 1006.3 -95.9918460158957 23.0021329109197
261 697.131666666667 183.926133333333 5 1008.75 -95.9933273944304 23.0016922795521
262 910.868566666667 309.6208 5 1010.75 -95.9912814983175 23.0028487677661
263 886.4115 196.439333333333 5 1007.23333333333 -95.9915156891547 23.0018072878566
264 808.0651 216.5618 5 1005.5 -95.9922655680917 23.0019925173949
265 939.2375 271.823866666667 5 1011.43333333333 -95.9910099954605 23.0025009350333
266 776.493866666667 40.6902633333333 5 1002.46666666667 -95.9925678852363 23.0003741569604
267 766.4941 90.4982966666667 5 1003.96666666667 -95.9926635599596 23.0008325025083
268 988.690866666667 267.644733333333 5 1013.86666666667 -95.9905366516611 23.0024624343245
269 1024.10716666667 308.430233333333 5 1016.41666666667 -95.9901976209246 23.0028377106068
270 727.663733333333 249.6713 5 1008.55 -95.9930351102058 23.0022972497337
271 782.233466666667 176.9874 5 1005.7 -95.9925128465883 23.0016283705578
272 687.9443 307.632266666667 5 1011.71666666667 -95.9934152493977 23.0028306344048
273 658.190833333333 210.7033 5 1011.28333333333 -95.9937001001738 23.0019387090117
274 644.726433333333 361.8344 5 1015.01666666667 -95.993828881281 23.0033294298555
275 646.766466666667 325.020866666667 5 1014.16666666667 -95.9938093776772 23.0029906701056
276 574.213033333333 196.626833333333 5 1015.26666666667 -95.9945039048278 23.0018092245572
277 707.885866666667 42.7640366666667 5 1005.45 -95.9932245567838 23.000393287234
278 535.596033333333 442.477333333333 5 1022.08333333333 -95.9948734015174 23.0040715652002
279 615.536433333333 304.753366666667 5 1015.35 -95.9941083126553 23.0028041864399
280 676.589933333333 380.978233333333 5 1013.8 -95.9935238813908 23.003505571937
281 646.800166666667 439.571933333333 5 1016.41666666667 -95.9938089836839 23.0040447688342
282 716.825733333333 368.9146 5 1011.53333333333 -95.9931387645587 23.0033945363916
283 710.7918 438.5406 5 1013.18333333333 -95.9931964718015 23.004035238266
284 636.937533333333 478.911733333333 5 1017.68333333333 -95.9939033622915 23.0044067785345
285 566.257433333333 508.737233333333 5 1021.91666666667 -95.9945798816809 23.0046812711086
286 437.0838 664.6009 5 1031.46666666667 -95.9958162437002 23.0061155784144
287 587.1075 446.365133333333 5 1019.6 -95.9943803437491 23.0041073138542
288 496.5192 475.834 5 1024.66666666667 -95.9952474197507 23.0043785310847
289 574.5538 237.767866666667 5 1016.1 -95.9945006203833 23.0021878062352
290 573.8573 363.538033333333 5 1018.6 -95.9945072174 23.0033451467175
291 575.479133333333 323.111 5 1017.71666666667 -95.9944917161472 23.0029731358575
292 463.4047 285.2809 5 1022.53333333333 -95.995564470102 23.0026250763612
293 539.753866666667 299.627233333333 5 1019 -95.9948336780532 23.0027570562114
294 524.9285 396.2619 5 1021.65 -95.9949755320098 23.0036462966297
295 583.153866666667 25.0118866666667 5 1011.41666666667 -95.9944184238819 23.0002300046586
296 535.226766666667 153.422666666667 5 1016.31666666667 -95.9948770851972 23.001411677113
297 648.015766666667 106.203906666667 5 1009.71666666667 -95.9937975565106 23.0009771045684
298 640.373066666667 51.08394 5 1009.03333333333 -95.9938707421751 23.0004698900285
299 615.008033333333 133.575586666667 5 1011.91666666667 -95.9941134717935 23.0012290002999
300 736 16.6919833333333 5 1003.5 -95.9929554842853 23.0001533505428
301 433.942766666667 378.067933333333 5 1025.78333333333 -95.9958464294739 23.0034789162322
302 470.6532 100.64584 5 1018.41666666667 -95.9954951740465 23.0009260507045
303 562.105133333333 111.836653333333 5 1014.15 -95.9946198418571 23.0010289857542
304 537.893666666667 58.39292 5 1014.33333333333 -95.9948516082807 23.0005372039575
305 829.8272 23.99828 5 1002.3 -95.9920574252044 23.0002205158222
306 675.885866666667 26.0720533333333 5 1006.7 -95.9935308517547 23.0002397063259
307 719.219433333333 92.57207 5 1005.86666666667 -95.9931160444003 23.0008516181044
308 919.579966666667 217.289566666667 5 1009.33333333333 -95.991198197827 23.0019991250616
309 804.647666666667 127.363246666667 5 1004.11666666667 -95.9922983474012 23.0011717091068
310 1443.90966666667 363.198133333333 5 1038.43333333333 -95.9861793488131 23.0033412054105
311 1374.287 25.3543866666667 5 1028.16666666667 -95.986846202758 23.0002324387623
312 1479.521 96.5348066666667 5 1034.85 -95.9858388686287 23.0008873088873
313 1438.529 87.50166 5 1032.65 -95.9862312331997 23.0008042404935
314 1491.526 133.994533333333 5 1036.16666666667 -95.9857239097547 23.0012319998447
315 1465.1 165.289533333333 5 1035.51666666667 -95.9859768011085 23.0015200148778
316 1424.08566666667 157.359333333333 5 1033.3 -95.9863693805203 23.0014470955522
317 1458.94666666667 235.692666666667 5 1036.7 -95.9860355986944 23.0021678767571
318 1357.047 107.403776666667 5 1029 -95.9870111056865 23.0009874870772
319 1399.40766666667 234.515466666667 5 1033.7 -95.9866054816203 23.0021571229742
320 1409.51966666667 117.031186666667 5 1031.75 -95.9865088536164 23.0010760120334
321 1385.283 194.700033333333 5 1032.15 -95.9867407299242 23.0017907575494
322 1343.352 185.371733333333 5 1029.81666666667 -95.9871420855904 23.0017049710045
323 1278.484 139.150223333333 5 1025.71666666667 -95.9877630276139 23.0012797163612
324 1253.34533333333 55.5947166666667 5 1022.88333333333 -95.9880037425816 23.0005108607402
325 190.783366666667 838.582733333333 5 1047.21666666667 -95.9981737939035 23.0077166105093
326 965.396566666667 379.1843 5 1014.85 -95.9907595114515 23.0034888444067
327 346.6837 853.6624 5 1039.78333333333 -95.9966814882292 23.0078553325558
328 386.983433333333 788.822766666667 5 1036.43333333333 -95.996295756935 23.0072586735672
329 354.8731 764.2623 5 1037.51666666667 -95.996603128572 23.0070326822643
330 473.262 643.976966666667 5 1029.31666666667 -95.9954699561946 23.0059257835064
331 375.301433333333 720.295033333333 5 1035.56666666667 -95.9964076029713 23.0066280935911
332 880.278366666667 55.13435 5 1004.1 -95.9915745125112 23.0005069932593
333 465.688466666667 799.003133333333 5 1032.75 -95.9955423801306 23.0073523208722
334 438.884533333333 855.428533333333 5 1035.18333333333 -95.995798926374 23.0078715506847
335 503.709566666667 790.443566666667 5 1030.66666666667 -95.9951784422476 23.0072735397786
336 533.9616 827.536633333333 5 1029.9 -95.9948888476993 23.0076148506131
337 439.852666666667 897.699333333333 5 1035.93333333333 -95.995789641319 23.0082605195789
338 352.664866666667 976.3776 5 1041.86666666667 -95.9966241938199 23.0089845352098
339 471.448166666667 940.238833333333 5 1035.21666666667 -95.9954871834671 23.0086519474936
340 253.125 972.487866666667 5 1046.68333333333 -95.9975770180546 23.0089487705565
341 302.039866666667 948.865466666667 5 1043.8 -95.9971087984104 23.0087313889655
342 314.470366666667 659.520166666667 5 1037.41666666667 -95.9969898982649 23.0060688686638
343 250.537633333333 723.728366666667 5 1041.88333333333 -95.9976018451274 23.0066597229386
344 1393.68333333333 304.643333333333 5 1034.76666666667 -95.9866601782145 23.0028024493864
345 1269.10833333333 418.0115 5 1030.86666666667 -95.9878524253554 23.0038458175532
